juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
YT,11,203,PINU,BAN,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,11,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,11,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,11,300,ABIE,SPP,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,11,302,ABIE,BAL,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,11,304,ABIE,LAS,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,11,602,LARI,LAR,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,11,604,LARI,LYA,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,11,1200,POPU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,1201,POPU,TRE,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,1203,POPU,BAL,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,1300,BETU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,1303,BETU,PAP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,100,PICE,SPP,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,12,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
YT,12,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,12,203,PINU,BAN,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,12,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,12,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,12,300,ABIE,SPP,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,12,302,ABIE,BAL,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,12,304,ABIE,LAS,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,12,602,LARI,LAR,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,12,604,LARI,LYA,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,12,1200,POPU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,1201,POPU,TRE,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,1203,POPU,BAL,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,1300,BETU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,1303,BETU,PAP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,12,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,13,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
YT,13,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,13,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,13,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,13,304,ABIE,LAS,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,13,602,LARI,LAR,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,13,1201,POPU,TRE,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,13,1203,POPU,BAL,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,13,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,13,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
