juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
ON,7,3930,MALU,SPP,NA,37.871316187,-1.834839185,1.0121995367,2.5834996069,134.91,6,0.011060369
ON,8,100,PICE,SPP,NA,5.7540640916,-0.472189059,0.2702363141,3.2465753905,271.415,11,0.2596407592
ON,8,101,PICE,MAR,NA,7.9037266649,-0.955352538,0.9472637787,2.6102497551,375.34001409,18,0.0114361464
ON,8,103,PICE,ABI,NA,10.178250472,-0.832394456,0.8448493262,2.980905865,323.59,10,0.0634476925
ON,8,105,PICE,GLA,NA,5.7540640916,-0.472189059,0.2702363141,3.2465753905,271.415,11,0.2596407592
ON,8,202,PINU,STR,NA,99.99999999,-1.711652129,0.9921258524,1.7581909772,788.6449535,25,0.1161629115
ON,8,203,PINU,BAN,NA,15.675462438,-1.110486928,0.938174628,3.311317087,382.60350906,20,0.03221749119999999
ON,8,204,PINU,CON,NA,15.675462438,-1.110486928,0.938174628,3.311317087,382.60350906,20,0.03221749119999999
ON,8,204,PINU,CON,LAT,15.675462438,-1.110486928,0.938174628,3.311317087,382.60350906,20,0.03221749119999999
ON,8,209,PINU,RES,NA,11.540868122,-1.153059009,0.9966902098,5.9558057326,695.86808689,25,0.0322755646
ON,8,210,PINU,RIG,NA,11.540868122,-1.153059009,0.9966902098,5.9558057326,695.86808689,25,0.0322755646
ON,8,211,PINU,SYL,NA,11.540868122,-1.153059009,0.9966902098,5.9558057326,695.86808689,25,0.0322755646
ON,8,300,ABIE,SPP,NA,3.5505745561,-0.533381717,0.7518211479,3.0278216146,226.83175174,11,0.0624271715
ON,8,302,ABIE,BAL,NA,3.5505745561,-0.533381717,0.7518211479,3.0278216146,226.83175174,11,0.0624271715
ON,8,401,TSUG,CAN,NA,1.0741438845,-1e-8,1e-8,1.0741438594,264.8425,5,0.0439946867
ON,8,602,LARI,LAR,NA,8.1095846362,-0.778583989,0.8028887576,3.1450615058,263.75999999,13,0.0663234685
ON,8,700,THUJ,SPP,NA,3.2443096546,-0.551883648,0.7786286285,2.4714088189,486.36,24,0.03889645709999999
ON,8,701,THUJ,OCC,NA,3.2443096546,-0.551883648,0.7786286285,2.4714088189,486.36,24,0.03889645709999999
ON,8,801,JUNI,VIR,NA,3.2443096546,-0.551883648,0.7786286285,2.4714088189,486.36,24,0.03889645709999999
ON,8,1200,POPU,SPP,NA,29.444867398,-1.143482454,0.9099571506,5.9485259488,570.77215184,28,0.047993199
ON,8,1201,POPU,TRE,NA,29.444867398,-1.143482454,0.9099571506,5.9485259488,570.77215184,28,0.047993199
ON,8,1203,POPU,BAL,NA,7.0418026086,-0.855956676,0.9117380143,2.6608600431,508.57000001,20,0.05378844339999999
ON,8,1203,POPU,BAL,BAL,7.0418026086,-0.855956676,0.9117380143,2.6608600431,508.57000001,20,0.05378844339999999
ON,8,1205,POPU,DEL,NA,99.99999999,-2.209219778,0.9852905933,4.8842440756,233.25,7,0.2690880355
ON,8,1205,POPU,DEL,DEL,99.99999999,-2.209219778,0.9852905933,4.8842440756,233.25,7,0.2690880355
ON,8,1206,POPU,GRA,NA,22.455116823,-1.32189005,1.039821257,5.1210260917,375.07000001,15,0.0710507382
ON,8,1301,BETU,ALL,NA,44.599330246,-1.418108321,0.9606051069,12.818697102,275.78999999,13,0.0165568645
ON,8,1303,BETU,PAP,NA,13.12951212,-1.034474784,0.9660638493,3.7298013289,293.75830729,14,0.0586466405
ON,8,1303,BETU,PAP,PAP,13.12951212,-1.034474784,0.9660638493,3.7298013289,293.75830729,14,0.0586466405
ON,8,1304,BETU,POP,NA,13.12951212,-1.034474784,0.9660638493,3.7298013289,293.75830729,14,0.0586466405
ON,8,1400,ACER,SPP,NA,99.99999999,-1.537065311,0.9922737243,1.2572944607,260.5525,9,0.1202587904
ON,8,1401,ACER,SAH,NA,99.99999999,-1.537065311,0.9922737243,1.2572944607,260.5525,9,0.1202587904
ON,8,1404,ACER,NEG,NA,8.209286639,-0.937604084,0.9441136339,2.1757055543,509.09,24,0.02533570359999999
ON,8,1405,ACER,RUB,NA,17.684769447,-1.212604652,0.9767722551,2.9615268066,494.5,22,0.00708834319999999
ON,8,1406,ACER,SAC,NA,16.576362319,-1.2397691,0.984986217,2.8450589323,410.46,18,0.0350551719
ON,8,1411,ACER,SPI,NA,99.99999999,-2.966707487,1.0409686954,2.232079999,123.37,4,0.03551289469999999
ON,8,1601,CARY,COR,NA,99.99999999,-2.641544913,1.0417968554,1.3081222045,178.28,6,0.0479799936
ON,8,1701,JUGL,CIN,NA,11.783486055,-1.084334593,0.9627978956,2.7729570268,417.84,17,0.0196460092
ON,8,1702,JUGL,NIG,NA,11.783486055,-1.084334593,0.9627978956,2.7729570268,417.84,17,0.0196460092
ON,8,1900,OSTR,SPP,NA,16.798017371,-1.211663415,0.9484331198,3.7061251305,191.56,6,0.0925277891
ON,8,1900,OSTR,VIR,NA,16.798017371,-1.211663415,0.9484331198,3.7061251305,191.56,6,0.0925277891
ON,8,1950,CARP,CAR,NA,16.798017371,-1.211663415,0.9484331198,3.7061251305,191.56,6,0.0925277891
ON,8,1950,CARP,SPP,NA,16.798017371,-1.211663415,0.9484331198,3.7061251305,191.56,6,0.0925277891
ON,8,2000,FAGU,GRA,NA,8.4031431567,-0.45176677,1e-8,9.3234523119,313.9,15,0.3443614518
ON,8,2100,QUER,SPP,NA,4.3276495439,-0.725589856,0.9005348162,4.2419546941,174.27,8,0.0815729975
ON,8,2101,QUER,ALB,NA,4.3276495439,-0.725589856,0.9005348162,4.2419546941,174.27,8,0.0815729975
ON,8,2102,QUER,BIC,NA,4.3276495439,-0.725589856,0.9005348162,4.2419546941,174.27,8,0.0815729975
ON,8,2104,QUER,MAC,NA,4.3276495439,-0.725589856,0.9005348162,4.2419546941,174.27,8,0.0815729975
ON,8,2108,QUER,RUB,NA,99.99999999,-1.575383925,0.9790893847,1.3584863059,244.25,10,0.0318118427
ON,8,2200,ULMU,SPP,NA,4.12568817,-0.490893187,0.5156569476,2.2107604437,139.18,6,0.0551486968
ON,8,2201,ULMU,AME,NA,4.12568817,-0.490893187,0.5156569476,2.2107604437,139.18,6,0.0551486968
ON,8,2600,SASS,ALB,NA,7.0418026086,-0.855956676,0.9117380143,2.6608600431,508.57000001,20,0.05378844339999999
ON,8,2700,PLAT,OCC,NA,97.797425588,-1.90495771,1.0436486063,5.6209910976,417.84,12,0.1738775062
ON,8,2801,PRUN,SER,NA,4.7560575777,-0.693497169,0.8500963295,1.4958400033,307.7,6,0.05358591919999999
ON,8,2802,PRUN,PEN,NA,4.7560575777,-0.693497169,0.8500963295,1.4958400033,307.7,6,0.05358591919999999
ON,8,2804,PRUN,VIR,VIR,4.7560575777,-0.693497169,0.8500963295,1.4958400033,307.7,6,0.05358591919999999
ON,8,2804,PRUN,VIR,NA,4.7560575777,-0.693497169,0.8500963295,1.4958400033,307.7,6,0.05358591919999999
ON,8,2900,GLED,TRI,NA,97.797425588,-1.90495771,1.0436486063,5.6209910976,417.84,12,0.1738775062
ON,8,2901,ROBI,PSE,NA,97.797425588,-1.90495771,1.0436486063,5.6209910976,417.84,12,0.1738775062
ON,8,3000,TILI,AME,NA,97.797425588,-1.90495771,1.0436486063,5.6209910976,417.84,12,0.1738775062
ON,8,3400,FRAX,SPP,NA,4.9310179899,-0.573560909,0.5997195876,2.6440827441,198.35,9,0.0704036705
ON,8,3401,FRAX,AME,NA,4.0300923469,-0.771907252,0.9259893144,2.3725320918,246.21,11,0.0413048624
ON,8,3402,FRAX,NIG,NA,4.9310179899,-0.573560909,0.5997195876,2.6440827441,198.35,9,0.0704036705
ON,8,3403,FRAX,PEN,NA,4.0300923469,-0.771907252,0.9259893144,2.3725320918,246.21,11,0.0413048624
ON,8,3405,FRAX,PEN,SUB,4.0300923469,-0.771907252,0.9259893144,2.3725320918,246.21,11,0.0413048624
ON,8,3405,FRAX,PEN,NA,4.0300923469,-0.771907252,0.9259893144,2.3725320918,246.21,11,0.0413048624
ON,8,3500,SALI,SPP,NA,95.195809227,-2.211558326,1.0498456064,2.9261199743,133.27,4,0.005653634
ON,8,3501,SALI,NIG,NA,95.195809227,-2.211558326,1.0498456064,2.9261199743,133.27,4,0.005653634
ON,8,3902,CORY,AME,NA,14.971676005,-0.780057656,0.8001720993,4.9091027785,151.39192011,4,0.1424178361
ON,8,3930,MALU,COR,NA,37.871316187,-1.834839185,1.0121995367,2.5834996069,134.91,6,0.011060369
ON,8,3930,MALU,FUS,NA,37.871316187,-1.834839185,1.0121995367,2.5834996069,134.91,6,0.011060369
ON,8,3930,MALU,SPP,NA,37.871316187,-1.834839185,1.0121995367,2.5834996069,134.91,6,0.011060369
ON,8,3960,SORB,SPP,NA,37.871316187,-1.834839185,1.0121995367,2.5834996069,134.91,6,0.011060369
ON,8,3980,CAST,DEN,NA,8.4031431567,-0.45176677,1e-8,9.3234523119,313.9,15,0.3443614518
ON,8,3990,ASIM,TRI,NA,4.7560575777,-0.693497169,0.8500963295,1.4958400033,307.7,6,0.05358591919999999
ON,15,100,PICE,SPP,NA,5.7540640916,-0.472189059,0.2702363141,3.2465753905,271.415,11,0.2596407592
ON,15,101,PICE,MAR,NA,7.9037266649,-0.955352538,0.9472637787,2.6102497551,375.34001409,18,0.0114361464
ON,15,105,PICE,GLA,NA,5.7540640916,-0.472189059,0.2702363141,3.2465753905,271.415,11,0.2596407592
ON,15,202,PINU,STR,NA,99.99999999,-1.711652129,0.9921258524,1.7581909772,788.6449535,25,0.1161629115
ON,15,203,PINU,BAN,NA,15.675462438,-1.110486928,0.938174628,3.311317087,382.60350906,20,0.03221749119999999
ON,15,204,PINU,CON,NA,15.675462438,-1.110486928,0.938174628,3.311317087,382.60350906,20,0.03221749119999999
ON,15,204,PINU,CON,LAT,15.675462438,-1.110486928,0.938174628,3.311317087,382.60350906,20,0.03221749119999999
ON,15,209,PINU,RES,NA,11.540868122,-1.153059009,0.9966902098,5.9558057326,695.86808689,25,0.0322755646
ON,15,210,PINU,RIG,NA,11.540868122,-1.153059009,0.9966902098,5.9558057326,695.86808689,25,0.0322755646
ON,15,211,PINU,SYL,NA,11.540868122,-1.153059009,0.9966902098,5.9558057326,695.86808689,25,0.0322755646
ON,15,300,ABIE,SPP,NA,3.5505745561,-0.533381717,0.7518211479,3.0278216146,226.83175174,11,0.0624271715
ON,15,302,ABIE,BAL,NA,3.5505745561,-0.533381717,0.7518211479,3.0278216146,226.83175174,11,0.0624271715
ON,15,602,LARI,LAR,NA,12.729522624,-1.125307125,1.0000706542,2.4164563174,256.43999999,13,0.0373933959
ON,15,700,THUJ,SPP,NA,3.2443096546,-0.551883648,0.7786286285,2.4714088189,486.36,24,0.03889645709999999
ON,15,701,THUJ,OCC,NA,3.2443096546,-0.551883648,0.7786286285,2.4714088189,486.36,24,0.03889645709999999
ON,15,801,JUNI,VIR,NA,3.2443096546,-0.551883648,0.7786286285,2.4714088189,486.36,24,0.03889645709999999
ON,15,1200,POPU,SPP,NA,29.444867398,-1.143482454,0.9099571506,5.9485259488,570.77215184,28,0.047993199
ON,15,1201,POPU,TRE,NA,29.444867398,-1.143482454,0.9099571506,5.9485259488,570.77215184,28,0.047993199
ON,15,1203,POPU,BAL,NA,7.0418026086,-0.855956676,0.9117380143,2.6608600431,508.57000001,20,0.05378844339999999
ON,15,1203,POPU,BAL,BAL,7.0418026086,-0.855956676,0.9117380143,2.6608600431,508.57000001,20,0.05378844339999999
ON,15,1301,BETU,ALL,NA,15.358481042,-1.282010271,0.9839307882,2.0276234606,420.56,22,0.0065259454
ON,15,1303,BETU,PAP,NA,13.12951212,-1.034474784,0.9660638493,3.7298013289,293.75830729,14,0.0586466405
ON,15,1303,BETU,PAP,PAP,13.12951212,-1.034474784,0.9660638493,3.7298013289,293.75830729,14,0.0586466405
ON,15,1304,BETU,POP,NA,13.12951212,-1.034474784,0.9660638493,3.7298013289,293.75830729,14,0.0586466405
ON,15,1400,ACER,SPP,NA,99.99999999,-1.537065311,0.9922737243,1.2572944607,260.5525,9,0.1202587904
ON,15,1405,ACER,RUB,NA,13.96034088,-1.217810799,0.9855659565,2.4217040419,348.11,18,0.0144117898
ON,15,2600,SASS,ALB,NA,7.0418026086,-0.855956676,0.9117380143,2.6608600431,508.57000001,20,0.05378844339999999
ON,15,3402,FRAX,NIG,NA,13.477442425,-1.173619029,0.9701650323,3.4713284014,375.4,17,0.02527414
PE,7,100,PICE,SPP,NA,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
PE,7,101,PICE,MAR,NA,6.3456399524,-0.963251877,0.9466768636,2.5802621014,274.48993301,14,0.0595338703
PE,7,102,PICE,RUB,NA,8.780820721,-1.081158743,0.9785890334,3.1605091134,239.05054409,12,0.0705613778
PE,7,105,PICE,GLA,NA,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
PE,7,202,PINU,STR,NA,7.7590438368,-1.232362775,0.9879337331,4.5126689452,383.64948652,18,0.02798600589999999
PE,7,203,PINU,BAN,NA,17.959706325,-1.135291735,0.9296470055,12.47073341,219.57000002,8,0.118090859
PE,7,209,PINU,RES,NA,3.2664598169,-0.832118887,0.9495784353,2.1215190661,643.47713306,24,0.0236882087
PE,7,211,PINU,SYL,NA,99.99999999,-2.020488411,0.9960649628,1.0181689995,195.94207581,5,8.8268509999999e-4
PE,7,302,ABIE,BAL,NA,18.875520815,-0.996968204,0.8730070182,5.1565751939,324.11976114,15,0.0426537213
PE,7,401,TSUG,CAN,NA,99.99999999,-2.232091982,1.0075177107,1.0181284838,351.53201563,6,0.014937651
PE,7,602,LARI,LAR,NA,13.83742935,-1.034808914,0.8985319485,3.8057794657,315.35488155,16,0.0621766299
PE,7,605,LARI,KAE,NA,99.99999999,-2.172889151,0.9933608821,1.0527559418,216.89089905,7,0.0074871436
PE,7,701,THUJ,OCC,NA,4.6949538007,-0.350836824,1e-8,1.9020350049,263.22275268,12,0.2273794115
PE,7,801,JUNI,VIR,NA,4.6949538007,-0.350836824,1e-8,1.9020350049,263.22275268,12,0.2273794115
PE,7,1100,GENC,SPP,NA,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
PE,7,1150,UNKN,SPP,NA,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
PE,7,1200,POPU,SPP,NA,41.89897475,-1.746747505,1.1573904546,4.4400495257,472.96713388,11,0.1095328714
PE,7,1201,POPU,TRE,NA,99.99999999,-1.164942176,0.5102661505,4.7288574481,357.21851036,14,0.4886255439
PE,7,1203,POPU,BAL,NA,99.99999999,-1.164942176,0.5102661505,4.7288574481,357.21851036,14,0.4886255439
PE,7,1203,POPU,BAL,BAL,99.99999999,-1.164942176,0.5102661505,4.7288574481,357.21851036,14,0.4886255439
PE,7,1206,POPU,GRA,NA,99.99999999,-1.473692336,0.9803560526,1.3869187515,377.38403577,5,0.0534133045
PE,7,1301,BETU,ALL,NA,76.781666231,-1.549164089,0.9764019013,3.9823590959,235.83613383,9,0.0328461742
PE,7,1303,BETU,PAP,NA,19.274757145,-0.94886716,0.8349970892,3.2183022535,294.65463549,14,0.06745662539999998
PE,7,1303,BETU,PAP,PAP,19.274757145,-0.94886716,0.8349970892,3.2183022535,294.65463549,14,0.06745662539999998
PE,7,1304,BETU,POP,NA,19.274757145,-0.94886716,0.8349970892,3.2183022535,294.65463549,14,0.06745662539999998
PE,7,1400,ACER,SPP,NA,78.167272602,-1.612124432,0.9876433467,3.901896483,273.63367943,14,0.01909438449999999
PE,7,1401,ACER,SAH,NA,35.805372246,-1.259525493,0.9432498409,1.3320405373,279.04801113,12,0.0925433303
PE,7,1405,ACER,RUB,NA,78.167272602,-1.612124432,0.9876433467,3.901896483,273.63367943,14,0.01909438449999999
PE,7,1410,ACER,PEN,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
PE,7,1411,ACER,SPI,NA,24.750465323,-1.384274645,0.9942519859,3.0212768866,164.87569343,7,0.0859144245
PE,7,1550,GENH,SPP,NA,38.259940656,-1.565366496,0.9984066946,4.5071397035,206.94382483,9,0.0338959567
PE,7,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
PE,7,1803,ALNU,VIR,CRI,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
PE,7,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
PE,7,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
PE,7,1900,OSTR,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
PE,7,1900,OSTR,VIR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
PE,7,1950,CARP,CAR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
PE,7,1950,CARP,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
PE,7,2000,FAGU,GRA,NA,1.6510993986,-0.095857092,1e-8,1.096867518,231.09589207,6,0.0149563651
PE,7,2108,QUER,RUB,NA,2.1595e-6,-0.5,0.9999997301,1,194.35563834,4,1.0152734e-7
PE,7,2200,ULMU,SPP,NA,99.99999999,-2.901196684,1.0668432946,1.0844877242,310.61805801,5,0.1239394907
PE,7,2201,ULMU,AME,NA,99.99999999,-2.901196684,1.0668432946,1.0844877242,310.61805801,5,0.1239394907
PE,7,2802,PRUN,PEN,NA,16.142116771,-0.711612041,0.2426827591,5.925956664,102.72643787,5,0.2345642955
PE,7,3401,FRAX,AME,NA,99.99999999,-1.954267542,1.0386348209,1.0873281169,220.93574243,7,0.04427454859999999
PE,7,3900,CORY,COR,NA,14.971676005,-0.780057656,0.8001720993,4.9091027785,151.39192011,4,0.1424178361
PE,7,3920,ILEX,VER,NA,99.99999999,-1.388175832,1.130612891,2.8183326736,107.85217059,4,0.4744546178
PE,7,3930,MALU,COR,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
PE,7,3930,MALU,FUS,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
PE,7,3930,MALU,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
PE,7,3940,NEMO,MUC,NA,1.568085261,-0.003112161,0.0867157703,1.6435985308,116.94947166,4,0.3019932776
PE,7,3960,SORB,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,1,100,PICE,SPP,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,1,101,PICE,MAR,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,1,105,PICE,GLA,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,1,107,PICE,MAR,RUB,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,1,302,ABIE,BAL,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,1,304,ABIE,LAS,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,1,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,1,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,1,1100,GENC,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,1,1150,UNKN,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,1,1200,POPU,SPP,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,1,1201,POPU,TRE,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,1,1203,POPU,BAL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,1,1203,POPU,BAL,BAL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,1,1303,BETU,PAP,PAP,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,1,1303,BETU,PAP,NA,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,2,100,PICE,SPP,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,2,101,PICE,MAR,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,2,105,PICE,GLA,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,2,107,PICE,MAR,RUB,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,2,302,ABIE,BAL,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,2,304,ABIE,LAS,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,2,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,2,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,2,1100,GENC,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,2,1150,UNKN,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,2,1200,POPU,SPP,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,2,1201,POPU,TRE,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,2,1203,POPU,BAL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,2,1203,POPU,BAL,BAL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,2,1303,BETU,PAP,NA,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,2,1303,BETU,PAP,PAP,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,3,100,PICE,SPP,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,3,101,PICE,MAR,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,3,105,PICE,GLA,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,3,107,PICE,MAR,RUB,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,3,302,ABIE,BAL,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,3,304,ABIE,LAS,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,3,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,3,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,3,1100,GENC,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,3,1150,UNKN,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,3,1200,POPU,SPP,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,3,1201,POPU,TRE,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,3,1203,POPU,BAL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,3,1203,POPU,BAL,BAL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,3,1303,BETU,PAP,NA,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,3,1303,BETU,PAP,PAP,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,3,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,3,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,5,100,PICE,SPP,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,5,101,PICE,MAR,NA,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,5,105,PICE,GLA,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,5,107,PICE,MAR,RUB,7.7779626965,-1.005501363,0.963202186,2.4177993671,147.47,7,0.0290548417
QC,5,200,PINU,SPP,NA,8.5963599236,-0.986830116,0.9512359724,2.0927720412,395.44999999,20,0.0178331798
QC,5,202,PINU,STR,NA,6.1983159179,-0.882168771,0.9485279819,2.1141992018,835.86000001,32,0.0251165413
QC,5,203,PINU,BAN,NA,8.5963599236,-0.986830116,0.9512359724,2.0927720412,395.44999999,20,0.0178331798
QC,5,209,PINU,RES,NA,2.3721416286,-0.588264752,0.8949274101,1.5784796454,506.80000001,23,0.028281455
QC,5,302,ABIE,BAL,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,5,304,ABIE,LAS,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,5,401,TSUG,CAN,NA,4.1475541829,-0.760460675,0.9250061602,2.0339908292,577.77,27,0.0203063259
QC,5,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,5,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,5,701,THUJ,OCC,NA,2.3651243838,-0.414612149,0.6888511177,1.8172602065,498.37,24,0.04637839209999999
